name,label,parent_id
153630,Akoli Uhwc,118658
140239,Akolkhed SC,108380
175053,Akondi SC,120579
745532,Akorhi Subcenter,303432
468305,Akouni,886159
8342,Akrauli SC,884561
888645,Akraulli 2nd SC,87371
881483,Aksarsamafi,761785
768463,Aksev,396086
625155,Akshor,883230
692363,Aktaha SC,686641
617590,Aktahawa,36667
698919,Aktahia URF Matiyari SC,686641
722597,Aktahwa Campierganj,408412
192007,Akulkheda SC,119830
168487,Akurde,121947
314366,Akwabad,805358
495550,Aladas PUR Chauri,399723
91902,Aladinpur,442673
900877,Alagatpur Campierganj,408412
181550,Alage SC,113714
423638,Alahdadpur,384581
826052,Alaipur SC,566243
30528,Alamchak Campierganj,344126
541960,Alamganj -1,174474
343666,Alamganj SC,336637
459422,Alamgirpur SC,255916
828331,Alamnagar SC,373907
324255,Alamnagar SC,255916
648215,Alampur,972971
120539,Alampur,108729
455581,Alampur,610986
551914,Alampur,49188
776276,Alampur (SC),574914
525955,Alampur Fatehpur SC,201814
69052,Alampur Geriya,350513
523651,Alampur Rani SC,201814
463591,Alampur SC,223584
312599,Alampur SC,259240
683658,Alampur SC,278921
467331,Alampur SC,335630
323238,Alampura,962965
314823,Alamshahpurwa,758222
185730,Alandi Mahatoba SC,120981
122138,Alandsc,109700
183268,Alangun,117293
546185,Alapur 1 SC,395546
78062,Alapur Karaura SC,623052
16425,Alapur SC,816359
123004,Alasana SC,108711
167412,Alate,118126
137851,Alate SC,110675
622137,Alauddin PUR,268677
751420,Alaval PUR,872202
281456,Alavalpur,591144
169469,Alave,121913
508183,Alawal Dewaria,410482
508439,Alawalpur,803459
289915,Alawalpur,554159
758837,Alawalpur,869724
38844,Alawalpur,747495
404024,Alawalpurwa,659234
461622,Alawara (SC),725162
399828,Aldi SC,418720
140307,Alegaon SC,109101
161072,Alegaon. SC,113081
134818,Alewada SC,109567
122991,Alewadi,109655
736884,Alhadia SC,93061
240884,Alhanwadi SC,125360
670903,Alhwa,285046
804314,Aliabad HAL SC,623915
439070,Aliganj,560638
684777,Aliganj (SAH),16725
496917,Aliganj Kudesha SC,242905
721240,Aliganj Majhgawan,186555
396587,Aliganj Nankheriya SC,664695
614020,Aliganj SC,263904
517154,Aligarh Campierganj,344126
446310,Aligarhwa,329327
919294,Aligarhwa SC,329327
757246,Aliha(AA),450728
731026,Alinagar,610986
19853,Alinagar Askaranpur,938343
596013,Alinagar SC,222176
548997,Alinagar SUB Center,328877
796506,Alipur,78725
663409,Alipur,242905
469996,Alipur,615827
3918,Alipur Aterna,618720
543213,Alipur Bhagda,222687
353186,Alipur Dadar,52080
606213,Alipur Kalan SC,385358
449187,Alipur Kheda SC,27902
311613,Alipur Patti SC,27902
604379,Alipur SC,881726
982477,Alipura,589519
365690,Alipura SC,220242
764904,Alipurjita,298181
217798,Alivihir,112836
928560,Aliya Subcenter,580612
382547,Aliyabad SUB Center,567106
389565,Aliyapur,235479
550929,Aliyapur SC,193582
152255,Alkud S SC,111741
241098,Allada Plot,116987
284391,Allahaganj,555587
599022,Allahpur Samaspur SC,971545
156254,Allapalli SC,112212
436315,Allapur Ranimau SC,921182
792005,Allehpur,52080
467570,Allhabuxpur SC,255916
725742,Allhedadpur Kalan SC,385358
548102,Allipur,477751
717620,Allipur,649361
817076,Allipur,707861
530425,Allipur,80762
609584,Allipur Bhadar,394341
840996,Allipur Buzurg,707333
